x,p_exact,rho_exact,v_exact,T_exact
-2.065,77767.85383086128,0.8353540545691431,66.0179387981403,324.2784334343374
-2.064,77731.95881450904,0.835078628380651,66.13698641718794,324.2356618174692
-2.0629999999999997,77696.0780001744,0.8348032748459876,66.25603403623558,324.1928930215284
-2.062,77660.21138317446,0.8345279939507785,66.37508165528317,324.15012704651497
-2.061,77624.3589588276,0.8342527856806503,66.49412927433082,324.10736389242913
-2.06,77588.52072245342,0.833977650021233,66.61317689337841,324.06460355927067
-2.0589999999999997,77552.69666937267,0.8337025869581561,66.73222451242604,324.0218460470397
-2.058,77516.88679490743,0.8334275964770532,66.85127213147368,323.9790913557361
-2.057,77481.09109438109,0.8331526785635592,66.97031975052127,323.93633948536007
-2.056,77445.30956311802,0.83287783320331,67.08936736956886,323.8935904359114
-2.055,77409.54219644406,0.8326030603819443,67.20841498861645,323.8508442073902
-2.054,77373.7889896862,0.8323283600851026,67.32746260766415,323.8081007997964
-2.053,77338.04993817265,0.832053732298427,67.44651022671174,323.7653602131301
-2.052,77302.32503723295,0.8317791770075624,67.56555784575933,323.7226224473913
-2.051,77266.61428219765,0.8315046941981539,67.68460546480696,323.6798875025798
-2.05,77230.91766839878,0.8312302838558495,67.80365308385461,323.63715537869587
-2.049,77195.23519116949,0.8309559459663,67.9227007029022,323.59442607573936
-2.048,77159.56684584409,0.8306816805151559,68.04174832194984,323.5516995937103
-2.047,77123.91262775827,0.8304074874880715,68.16079594099743,323.5089759326087
-2.046,77088.27253224888,0.8301333668707023,68.27984356004507,323.46625509243444
-2.045,77052.64655465398,0.8298593186487054,68.39889117909271,323.4235370731878
-2.044,77017.03469031295,0.8295853428077411,68.5179387981403,323.3808218748685
-2.043,76981.43693456626,0.8293114393334694,68.6369864171879,323.33810949747664
-2.042,76945.85328275569,0.8290376082115538,68.75603403623558,323.29539994101225
-2.041,76910.28373022434,0.82876384942766,68.87508165528317,323.25269320547534
-2.04,76874.72827231632,0.8284901629674537,68.99412927433076,323.20998929086585
-2.039,76839.18690437717,0.8282165488166042,69.11317689337841,323.16728819718384
-2.038,76803.65962175357,0.8279430069607825,69.23222451242604,323.12458992442913
-2.037,76768.14641979345,0.8276695373856606,69.35127213147364,323.081894472602
-2.036,76732.64729384605,0.8273961400769141,69.47031975052127,323.0392018417023
-2.035,76697.16223926161,0.8271228150202178,69.58936736956886,322.9965120317301
-2.034,76661.69125139182,0.8268495622012508,69.70841498861651,322.95382504268525
-2.033,76626.23432558951,0.8265763816056931,69.82746260766415,322.9111408745679
-2.032,76590.79145720882,0.8263032732192273,69.94651022671174,322.8684595273781
-2.031,76555.36264160492,0.8260302370275363,70.06555784575933,322.82578100111556
-2.03,76519.94787413442,0.8257572730163064,70.18460546480702,322.78310529578056
-2.029,76484.54715015505,0.8254843811712252,70.30365308385461,322.740432411373
-2.028,76449.16046502587,0.8252115614779831,70.4227007029022,322.69776234789293
-2.027,76413.78781410695,0.8249388139222704,70.5417483219498,322.65509510534025
-2.026,76378.4291927598,0.824666138489781,70.66079594099747,322.612430683715
-2.025,76343.08459634708,0.8243935351662103,70.77984356004507,322.5697690830172
-2.024,76307.75402023274,0.8241210039372558,70.89889117909266,322.52711030324684
-2.023,76272.43745978178,0.8238485447886156,71.0179387981403,322.484454344404
-2.022,76237.13491036059,0.8235761577059912,71.13698641718794,322.44180120648855
-2.021,76201.84636733675,0.8233038426750855,71.25603403623553,322.39915088950056
-2.02,76166.5718260791,0.8230315996816036,71.37508165528317,322.3565033934401
-2.019,76131.31128195753,0.8227594287112512,71.49412927433076,322.31385871830696
-2.018,76096.06473034337,0.8224873297497373,71.61317689337841,322.27121686410135
-2.017,76060.83216660906,0.8222153027827723,71.73222451242604,322.2285778308231
-2.016,76025.61358612831,0.8219433477960686,71.85127213147364,322.18594161847244
-2.015,75990.40898427607,0.8216714647753408,71.97031975052123,322.1433082270491
-2.014,75955.21835642839,0.821399653706304,72.08936736956892,322.1006776565533
-2.013,75920.04169796268,0.8211279145746766,72.20841498861651,322.0580499069848
-2.012,75884.87900425757,0.820856247366179,72.3274626076641,322.01542497834396
-2.011,75849.73027069276,0.8205846520665321,72.44651022671174,321.9728028706304
-2.01,75814.59549264934,0.8203131286614599,72.56555784575937,321.93018358384427
-2.009,75779.4746655096,0.820041677136688,72.68460546480696,321.88756711798567
-2.008,75744.36778465698,0.8197702974779436,72.80365308385461,321.84495347305455
-2.007,75709.27484547623,0.8194989896709567,72.9227007029022,321.8023426490509
-2.006,75674.19584335317,0.8192277537014574,73.04174832194984,321.75973464597456
-2.005,75639.13077367502,0.8189565895551796,73.16079594099747,321.7171294638257
-2.004,75604.07963183017,0.8186854972178583,73.27984356004507,321.67452710260443
-2.003,75569.04241320812,0.8184144766752298,73.39889117909266,321.63192756231047
-2.002,75534.01911319973,0.818143527913033,73.51793879814035,321.58933084294404
-2.001,75499.00972719699,0.8178726509170089,73.63698641718794,321.5467369445049
-2.0,75464.01425059319,0.8176018456728996,73.75603403623553,321.5041458669934
-1.999,75429.03267878285,0.8173311121664504,73.87508165528317,321.4615576104093
-1.9979999999999998,75394.06500716152,0.8170604503834065,73.99412927433082,321.4189721747525
-1.9969999999999999,75359.1112311262,0.8167898603095164,74.11317689337841,321.3763895600233
-1.996,75324.17134607505,0.8165193419305308,74.23222451242604,321.33380976622163
-1.995,75289.24534740731,0.8162488952322009,74.35127213147364,321.2912327933472
-1.9939999999999998,75254.3332305236,0.8159785202002808,74.47031975052127,321.24865864140025
-1.9929999999999999,75219.43499082571,0.8157082168205263,74.58936736956892,321.20608731038084
-1.992,75184.55062371664,0.815437985078695,74.70841498861651,321.16351880028884
-1.991,75149.68012460068,0.8151678249605471,74.8274626076641,321.1209531111243
-1.9899999999999998,75114.82348888315,0.8148977364518427,74.94651022671178,321.0783902428872
-1.9889999999999999,75079.98071197075,0.814627719538346,75.06555784575937,321.0358301955775
-1.988,75045.15178927145,0.8143577742058223,75.18460546480696,320.99327296919535
-1.987,75010.33671619419,0.814087900440038,75.30365308385456,320.95071856374057
-1.9859999999999998,74975.53548814934,0.8138180982267623,75.42270070290225,320.90816697921326
-1.9849999999999999,74940.74810054846,0.8135483675517662,75.54174832194984,320.8656182156134
-1.984,74905.97454880425,0.8132787084008224,75.66079594099743,320.8230722729409
-1.983,74871.21482833078,0.813009120759706,75.77984356004507,320.78052915119594
-1.9819999999999998,74836.46893454305,0.8127396046141924,75.89889117909271,320.73798885037843
-1.9809999999999999,74801.73686285756,0.8124701599500606,76.0179387981403,320.6954513704884
-1.98,74767.01860869196,0.8122007867530914,76.13698641718794,320.65291671152585
-1.979,74732.31416746494,0.8119314850090659,76.25603403623553,320.61038487349066
-1.9779999999999998,74697.62353459661,0.8116622547037687,76.37508165528317,320.56785585638283
-1.9769999999999999,74662.94670550822,0.8113930958229857,76.49412927433082,320.52532966020254
-1.976,74628.28367562225,0.8111240083525048,76.61317689337841,320.48280628494973
-1.975,74593.63444036244,0.810854992278116,76.732224512426,320.4402857306244
-1.9739999999999998,74558.99899515355,0.8105860475856101,76.85127213147368,320.3977679972264
-1.9729999999999999,74524.37733542177,0.8103171742607811,76.97031975052127,320.3552530847559
-1.972,74489.76945659445,0.8100483722894245,77.08936736956886,320.3127409932129
-1.971,74455.17535410005,0.8097796416573371,77.20841498861651,320.2702317225972
-1.9699999999999998,74420.59502336837,0.809510982350318,77.32746260766415,320.22772527290914
-1.9689999999999999,74386.02845983037,0.8092423943541686,77.44651022671174,320.18522164414844
-1.968,74351.47565891822,0.8089738776546916,77.56555784575937,320.1427208363151
-1.967,74316.93661606537,0.8087054322376923,77.68460546480696,320.10022284940936
-1.9659999999999997,74282.41132670631,0.8084370580889765,77.80365308385461,320.057727683431
-1.9649999999999999,74247.89978627692,0.8081687551943532,77.92270070290225,320.0152353383801
-1.964,74213.4019902142,0.8079005235396326,78.04174832194984,319.9727458142566
-1.963,74178.91793395647,0.8076323631106277,78.16079594099743,319.93025911106065
-1.9619999999999997,74144.44761294305,0.8073642738931519,78.27984356004512,319.88777522879207
-1.9609999999999999,74109.99102261466,0.8070962558730215,78.39889117909271,319.8452941674509
-1.96,74075.54815841318,0.8068283090360546,78.5179387981403,319.8028159270372
-1.959,74041.11901578173,0.8065604333680715,78.6369864171879,319.76034050755106
-1.9579999999999997,74006.7035901645,0.806292628854893,78.75603403623558,319.7178679089923
-1.9569999999999999,73972.30187700705,0.8060248954823432,78.87508165528317,319.67539813136085
-1.956,73937.91387175613,0.805757233236248,78.99412927433076,319.632931174657
-1.955,73903.53956985958,0.8054896421024339,79.11317689337841,319.59046703888066
-1.9539999999999997,73869.17896676656,0.8052221220667307,79.23222451242604,319.5480057240316
-1.9529999999999998,73834.83205792742,0.8049546731149696,79.35127213147364,319.50554723011004
-1.952,73800.49883879369,0.8046872952329834,79.47031975052127,319.46309155711594
-1.951,73766.17930481822,0.8044199884066078,79.58936736956886,319.4206387050493
-1.9499999999999997,73731.87345145483,0.8041527526216784,79.70841498861651,319.37818867391013
-1.9489999999999998,73697.58127415876,0.8038855878640343,79.82746260766415,319.33574146369835
-1.948,73663.30276838639,0.8036184941195162,79.94651022671174,319.29329707441406
-1.947,73629.03792959539,0.8033514713739672,80.06555784575934,319.2508555060573
-1.9459999999999997,73594.7867532444,0.8030845196132306,80.18460546480703,319.2084167586278
-1.9449999999999998,73560.54923479352,0.8028176388231527,80.30365308385461,319.16598083212585
-1.944,73526.32536970393,0.8025508289895821,80.42270070290222,319.1235477265513
-1.943,73492.11515343814,0.8022840900983689,80.54174832194984,319.08111744190427
-1.9419999999999997,73457.91858145964,0.8020174221353641,80.66079594099747,319.0386899781847
-1.9409999999999998,73423.7356492333,0.801750825086422,80.77984356004507,318.99626533539254
-1.94,73389.56635222517,0.8014842989373983,80.89889117909271,318.9538435135277
-1.939,73355.41068590258,0.8012178436741506,81.0179387981403,318.91142451259054
-1.9379999999999997,73321.26864573381,0.8009514592825377,81.13698641718794,318.8690083325806
-1.9369999999999998,73287.14022718862,0.8006851457484211,81.25603403623559,318.8265949734983
-1.936,73253.02542573784,0.800418903057664,81.37508165528317,318.7841844353434
-1.935,73218.92423685359,0.8001527311961321,81.49412927433075,318.74177671811594
-1.9339999999999997,73184.83665600904,0.7998866301496911,81.61317689337844,318.69937182181593
-1.9329999999999998,73150.7626786787,0.7996205999042103,81.73222451242604,318.6569697464433
-1.932,73116.70230033825,0.7993546404455604,81.85127213147364,318.61457049199817
-1.931,73082.65551646458,0.799088751759614,81.97031975052127,318.5721740584804
-1.9299999999999997,73048.62232253581,0.7988229338322459,82.08936736956892,318.5297804458902
-1.9289999999999998,73014.60271403115,0.7985571866493314,82.20841498861651,318.48738965422734
-1.928,72980.59668643112,0.7982915101967493,82.32746260766415,318.445001683492
-1.927,72946.60423521747,0.79802590446038,82.44651022671174,318.4026165336842
-1.9260000000000002,72912.625355873,0.7977603694261045,82.56555784575933,318.36023420480376
-1.9249999999999998,72878.66004388184,0.7974949050798074,82.684605464807,318.3178546968507
-1.924,72844.7082947293,0.797229511407374,82.80365308385461,318.2754780098251
-1.923,72810.77010390194,0.7969641883946924,82.9227007029022,318.2331041437271
-1.9220000000000002,72776.84546688736,0.7966989360276513,83.04174832194981,318.1907330985564
-1.9209999999999998,72742.9343791745,0.7964337542921424,83.16079594099747,318.14836487431313
-1.92,72709.0368362535,0.7961686431740589,83.27984356004507,318.10599947099735
-1.919,72675.15283361569,0.7959036026592963,83.39889117909264,318.0636368886091
-1.9180000000000001,72641.28236675348,0.7956386327337508,83.5179387981403,318.02127712714827
-1.9169999999999998,72607.42543116063,0.7953737333833215,83.63698641718794,317.9789201866148
-1.916,72573.58202233206,0.7951089045939094,83.75603403623552,317.9365660670088
-1.915,72539.75213576386,0.7948441463514169,83.87508165528317,317.8942147683302
-1.9140000000000001,72505.93576695344,0.794579458641749,83.99412927433076,317.85186629057927
-1.9129999999999998,72472.13291139914,0.794314841450811,84.11317689337841,317.8095206337556
-1.912,72438.34356460074,0.7940502947645118,84.23222451242604,317.76717779785935
-1.911,72404.56772205922,0.7937858185687618,84.35127213147364,317.7248377828907
-1.9100000000000001,72370.80537927656,0.7935214128494724,84.47031975052123,317.68250058884934
-1.9089999999999998,72337.05653175611,0.7932570775925575,84.58936736956893,317.6401662157355
-1.908,72303.3211750024,0.7929928127839331,84.70841498861651,317.59783466354907
-1.907,72269.59930452118,0.792728618409517,84.8274626076641,317.55550593229026
-1.9060000000000001,72235.89091581923,0.7924644944552283,84.94651022671174,317.5131800219587
-1.9049999999999998,72202.19600440469,0.7922004409069884,85.06555784575937,317.4708569325547
-1.904,72168.51456578686,0.7919364577507207,85.18460546480696,317.428536664078
-1.903,72134.8465954763,0.7916725449723506,85.30365308385461,317.38621921652896
-1.9020000000000001,72101.19208898455,0.7914087025578046,85.4227007029022,317.34390458990714
-1.9009999999999998,72067.55104182461,0.7911449304930117,85.54174832194984,317.3015927842129
-1.9,72033.9234495105,0.7908812287639027,85.66079594099747,317.25928379944605
-1.899,72000.30930755755,0.7906175973564102,85.77984356004507,317.2169776356067
-1.8980000000000001,71966.70861148225,0.7903540362564694,85.89889117909266,317.1746742926948
-1.8969999999999998,71933.12135680215,0.7900905454500156,86.01793879814035,317.13237377071033
-1.896,71899.54753903621,0.7898271249229875,86.13698641718794,317.0900760696533
-1.895,71865.98715370451,0.7895637746613257,86.25603403623555,317.04778118952373
-1.8940000000000001,71832.44019632821,0.7893004946509713,86.37508165528313,317.0054891303216
-1.8929999999999998,71798.90666242981,0.7890372848778686,86.49412927433082,316.96319989204693
-1.892,71765.38654753297,0.7887741453279634,86.61317689337841,316.9209134746997
-1.891,71731.87984716253,0.7885110759872039,86.732224512426,316.8786298782799
-1.8900000000000001,71698.38655684447,0.7882480768415386,86.85127213147365,316.8363491027876
-1.8889999999999998,71664.90667210605,0.7879851478769194,86.97031975052127,316.7940711482227
-1.888,71631.44018847568,0.7877222890792994,87.08936736956885,316.75179601458524
-1.887,71597.98710148304,0.7874595004346343,87.20841498861651,316.70952370187536
-1.8860000000000001,71564.5474066588,0.7871967819288802,87.3274626076641,316.6672542100927
-1.8849999999999998,71531.12109953506,0.7869341335479965,87.44651022671174,316.6249875392377
-1.884,71497.70817564496,0.7866715552779437,87.56555784575937,316.58272368930994
-1.883,71464.30863052292,0.7864090471046847,87.68460546480696,316.5404626603098
-1.8820000000000001,71430.92245970455,0.7861466090141845,87.80365308385456,316.498204452237
-1.8809999999999998,71397.54965872652,0.7858842409924084,87.92270070290223,316.4559490650918
-1.88,71364.19022312683,0.7856219430253251,88.04174832194984,316.41369649887383
-1.879,71330.8441484447,0.7853597150989051,88.16079594099743,316.37144675358354
-1.8780000000000001,71297.51143022034,0.7850975571991198,88.27984356004507,316.3291998292205
-1.8769999999999998,71264.19206399538,0.7848354693119433,88.39889117909271,316.286955725785
-1.876,71230.88604531248,0.7845734514233513,88.5179387981403,316.2447144432769
-1.875,71197.5933697156,0.7843115035193216,88.63698641718794,316.20247598169624
-1.874,71164.3140327499,0.784049625585834,88.75603403623553,316.1602403410431
-1.8729999999999998,71131.04802996154,0.7837878176088688,88.87508165528317,316.1180075213175
-1.8719999999999999,71097.79535689806,0.7835260795744102,88.9941292743308,316.07577752251905
-1.871,71064.55600910822,0.7832644114684433,89.1131768933784,316.03355034464835
-1.87,71031.32998214173,0.7830028132769543,89.232224512426,315.991325987705
-1.8689999999999998,70998.11727154971,0.7827412849859325,89.35127213147366,315.94910445168904
-1.8679999999999999,70964.91787288441,0.7824798265813688,89.47031975052126,315.9068857366005
-1.867,70931.73178169924,0.7822184380492555,89.58936736956886,315.8646698424394
-1.866,70898.55899354891,0.7819571193755878,89.70841498861651,315.8224567692059
-1.8649999999999998,70865.39950398907,0.7816958705463609,89.82746260766415,315.7802465168997
-1.8639999999999999,70832.25330857681,0.7814346915475736,89.94651022671174,315.738039085521
-1.863,70799.12040287028,0.7811735823652259,90.06555784575937,315.6958344750698
-1.862,70766.00078242889,0.7809125429853202,90.18460546480698,315.65363268554603
-1.8609999999999998,70732.89444281312,0.7806515733938596,90.30365308385463,315.6114337169496
-1.8599999999999999,70699.80137958475,0.78039067357685,90.42270070290225,315.56923756928074
-1.859,70666.72158830671,0.7801298435202991,90.54174832194985,315.52704424253926
-1.858,70633.65506454317,0.7798690832102169,90.66079594099743,315.4848537367253
-1.8569999999999998,70600.60180385932,0.7796083926326136,90.77984356004512,315.44266605183867
-1.8559999999999999,70567.56180182169,0.7793477717735029,90.89889117909271,315.4004811878795
-1.855,70534.535053998,0.7790872206188998,91.0179387981403,315.35829914484793
-1.854,70501.5215559571,0.7788267391548218,91.1369864171879,315.3161199227437
-1.8529999999999998,70468.52130326895,0.7785663273672867,91.25603403623558,315.27394352156693
-1.8519999999999999,70435.53429150482,0.7783059852423155,91.37508165528317,315.23176994131757
-1.851,70402.56051623716,0.7780457127659312,91.49412927433075,315.1895991819957
-1.85,70369.5999730396,0.777785509924158,91.61317689337841,315.1474312436013
-1.8489999999999998,70336.6526574868,0.7775253767030216,91.73222451242604,315.1052661261343
-1.8479999999999999,70303.71856515479,0.7772653130885506,91.85127213147364,315.06310382959475
-1.847,70270.79769162074,0.7770053190667751,91.97031975052126,315.0209443539827
-1.846,70237.89003246298,0.7767453946237272,92.08936736956888,314.97878769929804
-1.8449999999999998,70204.99558326098,0.7764855397454398,92.20841498861651,314.93663386554084
-1.8439999999999999,70172.11433959547,0.776225754417949,92.32746260766415,314.89448285271106
-1.843,70139.24629704833,0.7759660386272924,92.44651022671174,314.8523346608088
-1.842,70106.39145120268,0.7757063923595096,92.56555784575933,314.81018928983406
-1.8409999999999997,70073.54979764266,0.7754468156006411,92.68460546480702,314.76804673978666
-1.8399999999999999,70040.72133195374,0.7751873083367303,92.80365308385461,314.7259070106666
-1.839,70007.90604972254,0.7749278705538222,92.9227007029022,314.6837701024741
-1.838,69975.10394653692,0.7746685022379641,93.04174832194984,314.64163601520914
-1.8369999999999997,69942.31501798575,0.7744092033752039,93.16079594099749,314.5995047488715
-1.8359999999999999,69909.5392596592,0.7741499739515924,93.27984356004507,314.5573763034613
-1.835,69876.77666714866,0.7738908139531822,93.39889117909271,314.51525067897865
-1.834,69844.02723604665,0.7736317233660279,93.51793879814032,314.4731278754234
-1.8329999999999997,69811.2909619468,0.7733727021761849,93.63698641718794,314.4310078927956
-1.8319999999999999,69778.56784044401,0.7731137503697116,93.75603403623558,314.3888907310952
-1.831,69745.85786713434,0.772854867932668,93.87508165528317,314.34677639032225
-1.83,69713.16103761512,0.7725960548511163,93.99412927433076,314.3046648704768
-1.8289999999999997,69680.47734748462,0.7723373111111191,94.11317689337844,314.26255617155874
-1.8279999999999998,69647.8067923425,0.7720786366987424,94.23222451242604,314.22045029356815
-1.827,69615.14936778955,0.7718200316000539,94.35127213147365,314.17834723650503
-1.826,69582.50506942775,0.7715614958011228,94.47031975052123,314.1362470003694
-1.8249999999999997,69549.87389286015,0.7713030292880194,94.58936736956892,314.0941495851612
-1.8239999999999998,69517.25583369112,0.7710446320468173,94.70841498861651,314.05205499088044
-1.823,69484.6508875261,0.7707863040635914,94.8274626076641,314.009963217527
-1.822,69452.05904997181,0.7705280453244182,94.94651022671175,313.9678742651011
-1.8209999999999997,69419.48031663612,0.7702698558153768,95.06555784575937,313.9257881336026
-1.8199999999999998,69386.91468312796,0.7700117355225466,95.18460546480696,313.8837048230316
-1.819,69354.36214505759,0.7697536844320106,95.30365308385461,313.8416243333881
-1.818,69321.82269803641,0.7694957025298532,95.4227007029022,313.7995466646721
-1.8169999999999997,69289.2963376769,0.7692377898021597,95.54174832194984,313.7574718168834
-1.8159999999999998,69256.78305959281,0.7689799462350184,95.66079594099746,313.71539979002216
-1.815,69224.28285939906,0.7687221718145191,95.77984356004505,313.6733305840884
-1.814,69191.79573271179,0.7684644665267536,95.89889117909266,313.6312641990822
-1.8129999999999997,69159.32167514814,0.7682068303578149,96.01793879814036,313.58920063500324
-1.8119999999999998,69126.8606823266,0.7679492632937985,96.13698641718794,313.54713989185177
-1.811,69094.41274986678,0.7676917653208017,96.25603403623553,313.50508196962784
-1.81,69061.97787338952,0.7674343364249243,96.37508165528318,313.4630268683313
-1.8089999999999997,69029.55604851666,0.767176976592266,96.49412927433082,313.42097458796223
-1.8079999999999998,68997.1472708714,0.7669196858089302,96.61317689337841,313.3789251285206
-1.807,68964.75153607802,0.7666624640610217,96.73222451242604,313.33687849000637
-1.806,68932.36883976204,0.7664053113346467,96.85127213147365,313.2948346724197
-1.8049999999999997,68899.99917755014,0.7661482276159145,96.97031975052126,313.2527936757605
-1.8039999999999998,68867.64254507003,0.7658912128909342,97.08936736956893,313.2107555000286
-1.803,68835.29893795079,0.7656342671458185,97.20841498861651,313.16872014522414
-1.802,68802.96835182265,0.7653773903666817,97.3274626076641,313.12668761134734
-1.8009999999999997,68770.65078231678,0.7651205825396385,97.44651022671178,313.0846578983977
-1.7999999999999998,68738.34622506592,0.7648638436508084,97.56555784575939,313.0426310063758
-1.799,68706.05467570359,0.7646071736863095,97.68460546480696,313.00060693528116
-1.798,68673.77612986472,0.7643505726322638,97.80365308385463,312.958585685114
-1.7970000000000002,68641.51058318542,0.7640940404747952,97.9227007029022,312.91656725587427
-1.7959999999999998,68609.25803130276,0.7638375772000278,98.04174832194984,312.87455164756204
-1.795,68577.01846985517,0.7635811827940892,98.16079594099749,312.83253886017724
-1.794,68544.79189448229,0.7633248572431086,98.27984356004507,312.7905288937199
-1.7930000000000001,68512.57830082471,0.7630686005332161,98.39889117909266,312.74852174819
-1.7919999999999998,68480.37768452437,0.7628124126505446,98.5179387981403,312.70651742358757
-1.791,68448.19004122434,0.7625562935812287,98.63698641718794,312.66451591991245
-1.79,68416.01536656887,0.7623002433114047,98.75603403623555,312.62251723716497
-1.7890000000000001,68383.8536562034,0.7620442618272113,98.87508165528315,312.58052137534486
-1.7879999999999998,68351.70490577439,0.7617883491147877,98.99412927433082,312.53852833445217
-1.787,68319.56911092966,0.7615325051602763,99.1131768933784,312.49653811448695
-1.786,68287.44626731816,0.7612767299498212,99.23222451242601,312.4545507154492
-1.7850000000000001,68255.33637058985,0.7610210234695675,99.3512721314736,312.4125661373389
-1.7839999999999998,68223.23941639606,0.7607653857056629,99.47031975052126,312.37058438015595
-1.783,68191.1554003892,0.7605098166442567,99.58936736956889,312.3286054439005
-1.782,68159.08431822286,0.7602543162715005,99.70841498861648,312.28662932857253
-1.7810000000000001,68127.02616555183,0.7599988845735477,99.82746260766412,312.244656034172
-1.7799999999999998,68094.98093803196,0.7597435215365522,99.94651022671177,312.20268556069897
-1.779,68062.94863132037,0.7594882271466715,100.06555784575936,312.16071790815334
-1.778,68030.92924107538,0.7592330013900649,100.18460546480696,312.1187530765352
-1.7770000000000001,67998.92276295631,0.7589778442528916,100.30365308385458,312.0767910658444
-1.7759999999999998,67966.9291926238,0.7587227557213148,100.4227007029022,312.03483187608106
-1.775,67934.9485257396,0.7584677357814987,100.54174832194984,311.9928755072452
-1.774,67902.98075796667,0.7582127844196094,100.66079594099746,311.95092195933677
-1.7730000000000001,67871.02588496913,0.7579579016218155,100.77984356004505,311.90897123235584
-1.7719999999999998,67839.08390241214,0.7577030873742857,100.89889117909271,311.8670233263024
-1.771,67807.15480596217,0.7574483416631924,101.01793879814032,311.82507824117624
-1.77,67775.23859128686,0.7571936644747095,101.13698641718791,311.7831359769777
-1.7690000000000001,67743.33525405488,0.7569390557950115,101.25603403623553,311.7411965337065
-1.7679999999999998,67711.4447899362,0.7566845156102763,101.3750816552832,311.69925991136284
-1.767,67679.56719460187,0.7564300439066831,101.49412927433077,311.65732610994644
-1.766,67647.70246372418,0.7561756406704127,101.61317689337841,311.61539512945757
-1.7650000000000001,67615.8505929766,0.7559213058876484,101.732224512426,311.57346696989634
-1.7639999999999998,67584.01157803356,0.7556670395445743,101.85127213147365,311.53154163126237
-1.763,67552.1854145709,0.7554128416273772,101.97031975052126,311.4896191135559
-1.762,67520.37209826555,0.7551587121222462,102.08936736956886,311.4476994167769
-1.7610000000000001,67488.57162479548,0.7549046510153705,102.2084149886165,311.4057825409253
-1.7599999999999998,67456.78398984,0.7546506582929429,102.32746260766415,311.3638684860012
-1.759,67425.00918907947,0.7543967339411574,102.44651022671174,311.32195725200444
-1.758,67393.24721819547,0.7541428779462097,102.56555784575936,311.2800488389353
-1.7570000000000001,67361.49807287076,0.7538890902942983,102.68460546480696,311.23814324679347
-1.7559999999999998,67329.76174878913,0.7536353709716216,102.80365308385461,311.19624047557915
-1.755,67298.03824163569,0.7533817199643817,102.92270070290222,311.1543405252923
-1.754,67266.3275470966,0.7531281372587819,103.04174832194985,311.11244339593276
-1.7530000000000001,67234.62966085934,0.7528746228410278,103.16079594099742,311.0705490875008
-1.7519999999999998,67202.9445786123,0.7526211766973255,103.2798435600451,311.02865759999617
-1.751,67171.27229604522,0.7523677988138844,103.39889117909271,310.98676893341906
-1.75,67139.612808849,0.7521144891769153,103.5179387981403,310.9448830877694
-1.749,67107.96611271563,0.751861247772631,103.63698641718791,310.9030000630473
-1.7479999999999998,67076.33220333824,0.7516080745872453,103.75603403623558,310.8611198592524
-1.7469999999999999,67044.71107641119,0.7513549696069749,103.87508165528317,310.8192424763851
-1.746,67013.10272762997,0.7511019328180379,103.9941292743308,310.7773679144453
-1.745,66981.50715269132,0.750848964206655,104.11317689337838,310.7354961734329
-1.7439999999999998,66949.9243472929,0.7505960637590471,104.23222451242604,310.69362725334787
-1.7429999999999999,66918.35430713376,0.7503432314614382,104.35127213147366,310.65176115419035
-1.742,66886.79702791404,0.750090467300054,104.47031975052127,310.60989787596037
-1.741,66855.25250533505,0.7498377712611226,104.58936736956886,310.56803741865775
-1.7399999999999998,66823.72073509915,0.7495851433308723,104.70841498861651,310.52617978228244
-1.7389999999999999,66792.20171291003,0.7493325834955346,104.82746260766413,310.4843249668348
-1.738,66760.6954344724,0.7490800917413426,104.94651022671174,310.4424729723145
-1.737,66729.20189549227,0.7488276680545316,105.06555784575936,310.40062379872165
-1.7359999999999998,66697.7210916766,0.7485753124213376,105.18460546480699,310.35877744605625
-1.7349999999999999,66666.2530187337,0.7483230248279994,105.3036530838546,310.31693391431827
-1.734,66634.79767237295,0.7480708052607578,105.42270070290223,310.2750932035078
-1.733,66603.35504830495,0.7478186537058551,105.54174832194981,310.2332553136248
-1.7319999999999998,66571.9251422413,0.747566570149535,105.66079594099746,310.19142024466913
-1.7309999999999999,66540.50794989495,0.7473145545780434,105.7798435600451,310.14958799664106
-1.73,66509.10346697987,0.7470626069776288,105.89889117909269,310.1077585695403
-1.729,66477.71168921133,0.746810727334541,106.0179387981403,310.06593196336706
-1.7279999999999998,66446.33261230553,0.7465589156350307,106.13698641718798,310.0241081781212
-1.7269999999999999,66414.96623198004,0.746307171865352,106.25603403623556,309.98228721380286
-1.726,66383.61254395348,0.74605549601176,106.37508165528317,309.9404690704119
-1.725,66352.27154394572,0.7458038880605122,106.49412927433076,309.8986537479485
-1.7239999999999998,66320.94322767759,0.7455523479978668,106.61317689337842,309.85684124641256
-1.7229999999999999,66289.62759087124,0.7453008758100853,106.73222451242604,309.8150315658039
-1.722,66258.32462924998,0.7450494714834301,106.85127213147364,309.7732247061228
-1.721,66227.03433853823,0.7447981350041663,106.97031975052126,309.7314206673692
-1.7199999999999998,66195.75671446147,0.7445468663585595,107.08936736956893,309.68961944954293
-1.7189999999999999,66164.49175274649,0.7442956655328783,107.2084149886165,309.64782105264413
-1.718,66133.23944912115,0.7440445325133929,107.32746260766412,309.60602547667276
-1.717,66101.99979931452,0.7437934672863755,107.44651022671171,309.56423272162885
-1.7159999999999997,66070.77279905672,0.7435424698380994,107.56555784575939,309.5224427875125
